8joubb,2018-05-16 01:20:01,6
8joubb,2018-05-16 01:25:01,6
8joubb,2018-05-16 01:30:01,7
8joubb,2018-05-16 01:35:01,8
8joubb,2018-05-16 01:40:01,8
8joubb,2018-05-16 01:45:01,9
8joubb,2018-05-16 01:50:02,10
8joubb,2018-05-16 01:55:02,10
8joubb,2018-05-16 02:00:01,11
8joubb,2018-05-16 02:01:01,11
8joubb,2018-05-16 02:05:01,10
8joubb,2018-05-16 02:10:01,10
8joubb,2018-05-16 02:15:01,12
8joubb,2018-05-16 02:20:02,12
8joubb,2018-05-16 02:25:01,13
8joubb,2018-05-16 02:30:01,14
8joubb,2018-05-16 02:35:01,14
8joubb,2018-05-16 02:40:01,14
8joubb,2018-05-16 02:45:01,14
8joubb,2018-05-16 02:50:01,14
8joubb,2018-05-16 02:55:01,13
8joubb,2018-05-16 03:00:02,16
8joubb,2018-05-16 03:01:02,16
8joubb,2018-05-16 03:05:02,17
8joubb,2018-05-16 03:10:01,17
8joubb,2018-05-16 03:15:02,19
8joubb,2018-05-16 03:20:01,19
8joubb,2018-05-16 03:25:01,66
8joubb,2018-05-16 03:30:01,67
8joubb,2018-05-16 03:35:01,68
8jolvc,2018-05-16 00:00:01,3
8jolvc,2018-05-16 00:01:01,3
8jolvc,2018-05-16 00:05:01,3
8jolvc,2018-05-16 00:10:01,4
8jolvc,2018-05-16 00:15:01,5
8jolvc,2018-05-16 00:20:02,6
8jolvc,2018-05-16 00:25:01,6
8jolvc,2018-05-16 00:30:02,6
8jolvc,2018-05-16 00:35:01,6
8jolvc,2018-05-16 00:40:02,6
8jolvc,2018-05-16 00:45:01,6
8jolvc,2018-05-16 00:50:01,6
8jolvc,2018-05-16 00:55:01,7
8jolvc,2018-05-16 01:00:01,7
8jolvc,2018-05-16 01:01:01,7
8jolvc,2018-05-16 01:05:01,8
8jolvc,2018-05-16 01:10:01,8
8jolvc,2018-05-16 01:15:01,7
8jolvc,2018-05-16 01:20:01,7
8jolvc,2018-05-16 01:25:01,9
8jolvc,2018-05-16 01:30:01,10
8jolvc,2018-05-16 01:35:01,10
8jolvc,2018-05-16 01:40:01,9
8jolvc,2018-05-16 01:45:01,10
8jolvc,2018-05-16 01:50:02,11
8jolvc,2018-05-16 01:55:02,11
8jolvc,2018-05-16 02:00:01,12
8jolvc,2018-05-16 02:01:01,12
8jolvc,2018-05-16 02:05:01,11
8jolvc,2018-05-16 02:10:01,11
8jolvc,2018-05-16 02:15:01,11
8jolvc,2018-05-16 02:20:02,11
8jolvc,2018-05-16 02:25:01,11
8jolvc,2018-05-16 02:30:01,13
8jolvc,2018-05-16 02:35:01,13
8jolvc,2018-05-16 02:40:01,13
8jolvc,2018-05-16 02:45:01,13
8jolvc,2018-05-16 02:50:01,13
8jolvc,2018-05-16 02:55:01,12
8jolvc,2018-05-16 03:00:02,12
8jolvc,2018-05-16 03:01:02,12
8jolvc,2018-05-16 03:05:02,14
8jolvc,2018-05-16 03:10:01,14
8jolvc,2018-05-16 03:15:02,17
8jolvc,2018-05-16 03:20:01,17
8jolvc,2018-05-16 03:25:01,18
8jolvc,2018-05-16 03:30:01,19
8jolvc,2018-05-16 03:35:01,20
8jolvc,2018-05-16 03:40:01,20
8jolvc,2018-05-16 03:45:01,20
8jolvc,2018-05-16 03:50:02,20
8jolvc,2018-05-16 03:55:01,21
8jolvc,2018-05-16 04:00:02,23
8jolvc,2018-05-16 04:01:01,23
8jolvc,2018-05-16 04:05:01,22
8jolvc,2018-05-16 04:10:01,21
8jolvc,2018-05-16 04:15:02,22
8jolvc,2018-05-16 04:20:01,24
8jolvc,2018-05-16 04:25:01,25
8jolvc,2018-05-16 04:30:02,27
8jolvc,2018-05-16 04:35:01,27
8jolvc,2018-05-16 04:40:01,27
8jolvc,2018-05-16 04:45:01,27
8jolvc,2018-05-16 04:50:02,28
8jolvc,2018-05-16 04:55:02,29
8jolvc,2018-05-16 05:00:01,31
8jolvc,2018-05-16 05:01:01,34
8jolvc,2018-05-16 05:05:01,34
8jolvc,2018-05-16 05:10:01,36
8jolvc,2018-05-16 05:15:01,36
8jolvc,2018-05-16 05:20:01,37
8jolvc,2018-05-16 05:25:01,41
8jolvc,2018-05-16 05:30:01,42
8jolvc,2018-05-16 05:35:01,42
8jolvc,2018-05-16 05:40:01,44
8jolvc,2018-05-16 05:45:01,44
8jolvc,2018-05-16 05:50:01,46
8jolvc,2018-05-16 05:55:02,48
8jolvc,2018-05-16 06:00:01,48
8jolvc,2018-05-16 06:01:01,48
8jolvc,2018-05-16 06:05:01,48
8jolvc,2018-05-16 06:10:01,49
8jolvc,2018-05-16 06:15:01,50
8jolvc,2018-05-16 06:20:01,51
8jolvc,2018-05-16 06:25:01,53
8jolvc,2018-05-16 06:30:01,53
8jolvc,2018-05-16 06:35:02,54
8jolvc,2018-05-16 06:40:01,54
8jolvc,2018-05-16 06:45:01,54
8jolvc,2018-05-16 06:50:02,52
8jolvc,2018-05-16 06:55:02,56
8jolvc,2018-05-16 07:00:01,57
8jolvc,2018-05-16 07:01:01,57
8jolvc,2018-05-16 07:05:01,57
8jolvc,2018-05-16 07:10:02,59
8jolvc,2018-05-16 07:15:01,60
8jolvc,2018-05-16 07:20:01,61
8jolvc,2018-05-16 07:25:02,64
8jolvc,2018-05-16 07:30:01,64
8jolvc,2018-05-16 07:35:01,64
8jolvc,2018-05-16 07:40:02,67
8jolvc,2018-05-16 07:45:01,67
8jolvc,2018-05-16 07:50:01,67
8jolvc,2018-05-16 07:55:01,69
8jolvc,2018-05-16 08:00:02,70
8jolvc,2018-05-16 08:01:02,70
8jolvc,2018-05-16 08:05:01,73
8jolvc,2018-05-16 08:10:01,73
8jolvc,2018-05-16 08:15:01,74
8jolvc,2018-05-16 08:25:01,75
8jolvc,2018-05-16 08:30:01,77
8jolvc,2018-05-16 08:35:02,76
8jolvc,2018-05-16 08:40:02,78
8jolvc,2018-05-16 08:45:02,78
8jolvc,2018-05-16 08:50:01,79
8jolvc,2018-05-16 08:55:01,79
8jolvc,2018-05-16 09:00:01,79
8jolvc,2018-05-16 09:01:01,79
8jolvc,2018-05-16 09:05:01,80
8jolvc,2018-05-16 09:10:02,79
8jolvc,2018-05-16 09:15:02,79
8jolvc,2018-05-16 09:20:01,81
8jolvc,2018-05-16 09:25:01,82
8jolvc,2018-05-16 09:30:01,83
8jolvc,2018-05-16 09:35:01,84
8jolvc,2018-05-16 09:40:01,84
8jolvc,2018-05-16 09:45:01,84
8jolvc,2018-05-16 09:50:01,87
8jolvc,2018-05-16 09:55:01,88
8jolvc,2018-05-16 10:00:01,90
8jolvc,2018-05-16 10:01:02,90
8jolvc,2018-05-16 10:05:01,90
8jolvc,2018-05-16 10:10:01,90
8jolvc,2018-05-16 10:15:01,93
8jolvc,2018-05-16 10:20:01,95
8jolvc,2018-05-16 10:25:01,97
8joedt,2018-05-16 00:00:01,4
8joedt,2018-05-16 00:01:01,4
8joedt,2018-05-16 00:05:01,5
8joedt,2018-05-16 00:10:01,6
8joedt,2018-05-16 00:15:01,6
8joedt,2018-05-16 00:20:02,7
8joedt,2018-05-16 00:25:01,7
8joedt,2018-05-16 00:30:02,7
8joedt,2018-05-16 00:35:01,7
8joedt,2018-05-16 00:40:02,7
8joedt,2018-05-16 00:45:01,7
8joedt,2018-05-16 00:50:01,8
8joedt,2018-05-16 00:55:01,8
8joedt,2018-05-16 01:00:01,9
8joedt,2018-05-16 01:01:01,9
8joedt,2018-05-16 01:05:01,9
8joedt,2018-05-16 01:10:01,10
8joedt,2018-05-16 01:15:01,9
8joedt,2018-05-16 01:20:01,10
8joedt,2018-05-16 01:25:01,11
8joedt,2018-05-16 01:30:01,11
8joedt,2018-05-16 01:35:01,11
8joedt,2018-05-16 01:40:01,10
8joedt,2018-05-16 01:45:01,12
8joedt,2018-05-16 01:50:02,12
8joedt,2018-05-16 01:55:02,13
8joedt,2018-05-16 02:00:01,14
8joedt,2018-05-16 02:01:01,14
8joedt,2018-05-16 02:05:01,13
8joedt,2018-05-16 02:10:01,14
8joedt,2018-05-16 02:15:01,14
8joedt,2018-05-16 02:20:02,15
8joedt,2018-05-16 02:25:01,16
8joedt,2018-05-16 02:30:01,16
8joedt,2018-05-16 02:35:01,16
8joedt,2018-05-16 02:40:01,18
8joedt,2018-05-16 02:45:01,17
8joedt,2018-05-16 02:50:01,18
8joedt,2018-05-16 02:55:01,18
8joedt,2018-05-16 03:00:02,19
8joedt,2018-05-16 03:01:02,19
8joedt,2018-05-16 03:05:02,19
8joedt,2018-05-16 03:10:01,21
8joedt,2018-05-16 03:15:02,21
8joedt,2018-05-16 03:20:01,22
8joedt,2018-05-16 03:25:01,22
8joedt,2018-05-16 03:30:01,25
8joedt,2018-05-16 03:35:01,25
8joedt,2018-05-16 03:40:01,24
8joedt,2018-05-16 03:45:01,25
8joedt,2018-05-16 03:50:02,25
8joedt,2018-05-16 03:55:01,25
8joedt,2018-05-16 04:00:02,25
8joedt,2018-05-16 04:01:01,25
8joedt,2018-05-16 04:05:01,24
8joedt,2018-05-16 04:10:01,24
8joedt,2018-05-16 04:15:02,26
8joedt,2018-05-16 04:20:01,29
8joedt,2018-05-16 04:25:01,31
8joedt,2018-05-16 04:30:02,32
8joedt,2018-05-16 04:35:01,31
8joedt,2018-05-16 04:40:01,32
8joedt,2018-05-16 04:45:01,33
8joedt,2018-05-16 04:50:02,36
8joedt,2018-05-16 04:55:02,36
8joedt,2018-05-16 05:00:01,41
8joedt,2018-05-16 05:01:01,41
8joedt,2018-05-16 05:05:01,42
8joedt,2018-05-16 05:10:01,43
8joedt,2018-05-16 05:15:01,44
8joedt,2018-05-16 05:20:01,47
8joedt,2018-05-16 05:25:01,47
8joedt,2018-05-16 05:30:01,47
8joedt,2018-05-16 05:35:01,51
8joedt,2018-05-16 05:40:01,53
8joedt,2018-05-16 05:45:01,53
8joedt,2018-05-16 05:50:01,54
8joedt,2018-05-16 05:55:02,55
8joedt,2018-05-16 06:00:01,54
8joedt,2018-05-16 06:01:01,54
8joedt,2018-05-16 06:05:01,55
8joedt,2018-05-16 06:10:01,55
8joedt,2018-05-16 06:15:01,55
8joedt,2018-05-16 06:20:01,57
8joedt,2018-05-16 06:25:01,57
8joedt,2018-05-16 06:30:01,58
8joedt,2018-05-16 06:35:02,58
8joedt,2018-05-16 06:40:01,58
8joedt,2018-05-16 06:45:01,60
8joedt,2018-05-16 06:50:02,59
8joedt,2018-05-16 06:55:02,60
8joedt,2018-05-16 07:00:01,61
8joedt,2018-05-16 07:01:01,61
8joedt,2018-05-16 07:05:01,62
8joedt,2018-05-16 07:10:02,67
8joedt,2018-05-16 07:15:01,67
8joedt,2018-05-16 07:20:01,69
8joedt,2018-05-16 07:25:02,71
8joedt,2018-05-16 07:30:01,73
8joedt,2018-05-16 07:35:01,73
8joedt,2018-05-16 07:40:02,75
8joedt,2018-05-16 07:45:01,75
8joedt,2018-05-16 07:50:01,76
8joedt,2018-05-16 07:55:01,78
8joedt,2018-05-16 08:00:02,79
8joedt,2018-05-16 08:01:02,79
8joedt,2018-05-16 08:05:01,80
8joedt,2018-05-16 08:10:01,80
8joedt,2018-05-16 08:15:01,82
8joedt,2018-05-16 08:25:01,82
8joedt,2018-05-16 08:30:01,83
8joedt,2018-05-16 08:35:02,81
8joedt,2018-05-16 08:40:02,82
8joedt,2018-05-16 08:45:02,82
8joedt,2018-05-16 08:50:01,82
8joedt,2018-05-16 08:55:01,82
8joedt,2018-05-16 09:00:01,83
8joedt,2018-05-16 09:01:01,83
8joedt,2018-05-16 09:05:01,83
8joedt,2018-05-16 09:10:02,83
8joedt,2018-05-16 09:15:02,84
8joedt,2018-05-16 09:20:01,86
8joedt,2018-05-16 09:25:01,87
8joedt,2018-05-16 09:30:01,88
8joedt,2018-05-16 09:35:01,88
8joedt,2018-05-16 09:40:01,88
8joedt,2018-05-16 09:45:01,91
8joedt,2018-05-16 09:50:01,93
8joedt,2018-05-16 09:55:01,94
8joedt,2018-05-16 10:00:01,94
8joedt,2018-05-16 10:01:02,94
8joedt,2018-05-16 10:05:01,96
8joedt,2018-05-16 10:10:01,97
8joedt,2018-05-16 10:15:01,100
8joxe8,2018-05-16 00:00:01,5
8joxe8,2018-05-16 00:01:01,5
8joxe8,2018-05-16 00:05:01,4
8joxe8,2018-05-16 00:10:01,3
8joxe8,2018-05-16 00:15:01,3
8joxe8,2018-05-16 00:20:02,3
8joxe8,2018-05-16 00:25:01,4
8joxe8,2018-05-16 00:30:02,5
8joxe8,2018-05-16 00:35:01,5
8joxe8,2018-05-16 00:40:02,5
8joxe8,2018-05-16 00:45:01,5
8joxe8,2018-05-16 00:50:01,5
8joxe8,2018-05-16 00:55:01,5
8joxe8,2018-05-16 01:00:01,5
8joxe8,2018-05-16 01:01:01,5
8joxe8,2018-05-16 01:05:01,6
8joxe8,2018-05-16 01:10:01,7
8jo2kd,2018-05-16 00:00:01,6
8jo2kd,2018-05-16 00:01:01,6
8jo2kd,2018-05-16 00:05:01,7
8jo2kd,2018-05-16 00:10:01,7
8jo2kd,2018-05-16 00:15:01,7
8jo2kd,2018-05-16 00:20:02,8
8jo2kd,2018-05-16 00:25:01,8
8jo2kd,2018-05-16 00:30:02,8
8jo2kd,2018-05-16 00:35:01,8
8jo2kd,2018-05-16 00:40:02,9
8jo2kd,2018-05-16 00:45:01,10
8jo2kd,2018-05-16 00:50:01,10
8jo2kd,2018-05-16 00:55:01,11
8jo2kd,2018-05-16 01:00:01,11
8jo2kd,2018-05-16 01:01:01,11
8jo2kd,2018-05-16 01:05:01,11
8jo2kd,2018-05-16 01:10:01,12
8jo2kd,2018-05-16 01:15:01,11
8jo2kd,2018-05-16 01:20:01,13
8jo2kd,2018-05-16 01:25:01,13
8jo2kd,2018-05-16 01:30:01,13
8jo2kd,2018-05-16 01:35:01,13
8jo2kd,2018-05-16 01:40:01,13
8jo2kd,2018-05-16 01:45:01,16
8jo2kd,2018-05-16 01:50:02,17
8jo2kd,2018-05-16 01:55:02,17
8jo2kd,2018-05-16 02:00:01,18
8jo2kd,2018-05-16 02:01:01,18
8jo2kd,2018-05-16 02:05:01,18
8jo2kd,2018-05-16 02:10:01,18
8jo2kd,2018-05-16 02:15:01,18
8jo2kd,2018-05-16 02:20:02,21
8jo2kd,2018-05-16 02:25:01,21
8jo2kd,2018-05-16 02:30:01,21
8jo2kd,2018-05-16 02:35:01,21
8jo2kd,2018-05-16 02:40:01,22
8jo2kd,2018-05-16 02:45:01,21
8jo2kd,2018-05-16 02:50:01,21
8jo2kd,2018-05-16 02:55:01,22
8jo2kd,2018-05-16 03:00:02,24
8jo2kd,2018-05-16 03:01:02,24
8jo2kd,2018-05-16 03:05:02,25
8jo2kd,2018-05-16 03:10:01,25
8jo2kd,2018-05-16 03:15:02,25
8jo2kd,2018-05-16 03:20:01,28
8jo2kd,2018-05-16 03:25:01,81
8jo2kd,2018-05-16 03:30:01,82
8jo2kd,2018-05-16 03:35:01,84
8jo2kd,2018-05-16 03:40:01,82
8jo2kd,2018-05-16 03:45:01,82
8jo2kd,2018-05-16 03:50:02,32
8jo2kd,2018-05-16 03:55:01,34
8jo2kd,2018-05-16 04:00:02,35
8jo2kd,2018-05-16 04:01:01,35
8jo2kd,2018-05-16 04:05:01,35
8jo2kd,2018-05-16 04:10:01,35
8jo2kd,2018-05-16 04:15:02,37
8jo2kd,2018-05-16 04:20:01,38
8jojsa,2018-05-16 00:00:01,7
8jojsa,2018-05-16 00:01:01,7
8jojsa,2018-05-16 00:05:01,6
8jojsa,2018-05-16 00:10:01,5
8jojsa,2018-05-16 00:15:01,4
8jojsa,2018-05-16 00:20:02,4
8jojsa,2018-05-16 00:25:01,5
8jojsa,2018-05-16 00:30:02,4
8jojsa,2018-05-16 00:35:01,4
8jojsa,2018-05-16 00:40:02,4
8jojsa,2018-05-16 00:45:01,4
8jojsa,2018-05-16 00:50:01,4
8jojsa,2018-05-16 00:55:01,4
8jojsa,2018-05-16 01:00:01,4
8jojsa,2018-05-16 01:01:01,4
8jojsa,2018-05-16 01:05:01,5
8jojsa,2018-05-16 01:10:01,35
8jojsa,2018-05-16 01:15:01,38
8jojsa,2018-05-16 01:20:01,40
8jojsa,2018-05-16 01:25:01,42
8jojsa,2018-05-16 01:30:01,44
8jojsa,2018-05-16 01:35:01,46
8jojsa,2018-05-16 01:40:01,46
8jojsa,2018-05-16 01:45:01,27
8jojsa,2018-05-16 01:50:02,27
8jojsa,2018-05-16 01:55:02,28
8jojsa,2018-05-16 02:00:01,32
8jojsa,2018-05-16 02:01:01,32
8jojsa,2018-05-16 02:05:01,27
8jojsa,2018-05-16 02:10:01,29
8jojsa,2018-05-16 02:15:01,29
8jojsa,2018-05-16 02:20:02,29
8jojsa,2018-05-16 02:25:01,29
8jojsa,2018-05-16 02:30:01,29
8jojsa,2018-05-16 02:35:01,30
8jojsa,2018-05-16 02:40:01,34
8jojsa,2018-05-16 02:45:01,37
8jojsa,2018-05-16 02:50:01,43
8jojsa,2018-05-16 02:55:01,49
8jojsa,2018-05-16 03:00:02,57
8jojsa,2018-05-16 03:01:02,57
8jojsa,2018-05-16 03:05:02,65
8jojsa,2018-05-16 03:10:01,55
8jojsa,2018-05-16 03:15:02,57
8jojsa,2018-05-16 03:20:01,58
8jojsa,2018-05-16 03:25:01,61
8jojsa,2018-05-16 04:15:02,75
8jojsa,2018-05-16 04:20:01,77
8jojsa,2018-05-16 04:25:01,81
8jojsa,2018-05-16 04:30:02,82
8jojsa,2018-05-16 04:35:01,83
8jojsa,2018-05-16 04:40:01,84
8jojsa,2018-05-16 04:45:01,82
8jojsa,2018-05-16 04:50:02,78
8jojsa,2018-05-16 04:55:02,77
8jojsa,2018-05-16 05:00:01,79
8jojsa,2018-05-16 05:01:01,78
8jojsa,2018-05-16 05:05:01,78
8jojsa,2018-05-16 05:10:01,78
8jojsa,2018-05-16 05:15:01,92
8jojsa,2018-05-16 05:20:01,93
8jojsa,2018-05-16 05:25:01,99
8jnxj0,2018-05-16 00:00:01,8
8jnxj0,2018-05-16 00:01:01,8
8jnxj0,2018-05-16 00:05:01,8
8jnxj0,2018-05-16 00:10:01,8
8jnxj0,2018-05-16 00:15:01,9
8jnxj0,2018-05-16 00:20:02,9
8jnxj0,2018-05-16 00:25:01,10
8jnxj0,2018-05-16 00:30:02,10
8jnxj0,2018-05-16 00:35:01,10
8jnxj0,2018-05-16 00:40:02,11
8jnxj0,2018-05-16 00:45:01,11
8jnxj0,2018-05-16 00:50:01,11
8jnxj0,2018-05-16 00:55:01,12
8jnxj0,2018-05-16 01:00:01,12
8jnxj0,2018-05-16 01:01:01,12
8jnxj0,2018-05-16 01:05:01,12
8jnxj0,2018-05-16 01:10:01,14
8jnxj0,2018-05-16 01:15:01,14
8jnxj0,2018-05-16 01:20:01,14
8jnxj0,2018-05-16 01:25:01,14
8jnxj0,2018-05-16 01:30:01,15
8jnxj0,2018-05-16 01:35:01,15
8jnxj0,2018-05-16 01:40:01,16
8jnxj0,2018-05-16 01:45:01,17
8jnxj0,2018-05-16 01:50:02,18
8jnxj0,2018-05-16 01:55:02,18
8jnxj0,2018-05-16 02:00:01,46
8jnxj0,2018-05-16 02:01:01,46
8jnxj0,2018-05-16 02:05:01,41
8jnxj0,2018-05-16 02:10:01,42
8jnxj0,2018-05-16 02:15:01,42
8jnxj0,2018-05-16 02:20:02,41
8jnxj0,2018-05-16 02:25:01,42
8jnxj0,2018-05-16 02:30:01,44
8jnxj0,2018-05-16 02:35:01,45
8jnxj0,2018-05-16 02:40:01,52
8jnxj0,2018-05-16 02:45:01,55
8jnxj0,2018-05-16 02:50:01,60
8jnxj0,2018-05-16 02:55:01,64
8jnxj0,2018-05-16 03:00:02,76
8jnxj0,2018-05-16 03:01:02,76
8jnxj0,2018-05-16 03:05:02,89
8jnxj0,2018-05-16 03:10:01,72
8jnxj0,2018-05-16 03:15:02,77
8jnxj0,2018-05-16 03:20:01,76
8jnxj0,2018-05-16 03:25:01,80
8jnxj0,2018-05-16 03:30:01,85
8jnxj0,2018-05-16 03:35:01,86
8jnxj0,2018-05-16 03:40:01,84
8jnxj0,2018-05-16 03:45:01,85
8jnxj0,2018-05-16 03:50:02,90
8jnxj0,2018-05-16 03:55:01,89
8jnxj0,2018-05-16 04:00:02,89
8jnxj0,2018-05-16 04:01:01,89
8jnxj0,2018-05-16 04:05:01,89
8jnxj0,2018-05-16 04:50:02,100
8jnxj0,2018-05-16 04:55:02,100
8jnxj0,2018-05-16 05:00:01,100
8jnxj0,2018-05-16 05:01:01,100
8jnogv,2018-05-16 00:00:01,9
8jnogv,2018-05-16 00:01:01,9
8jnogv,2018-05-16 00:05:01,9
8jnogv,2018-05-16 00:10:01,9
8jnogv,2018-05-16 00:15:01,10
8jnogv,2018-05-16 00:20:02,12
8jnogv,2018-05-16 00:25:01,12
8jnogv,2018-05-16 00:30:02,12
8jnogv,2018-05-16 00:35:01,12
8jnogv,2018-05-16 00:40:02,13
8jnogv,2018-05-16 00:45:01,13
8jnogv,2018-05-16 00:50:01,14
8jnogv,2018-05-16 00:55:01,14
8jnogv,2018-05-16 01:00:01,15
8jnogv,2018-05-16 01:01:01,15
8jnogv,2018-05-16 01:05:01,16
8jnogv,2018-05-16 01:10:01,17
8jnogv,2018-05-16 01:15:01,16
8jnogv,2018-05-16 01:20:01,17
8jnogv,2018-05-16 01:25:01,17
8jnogv,2018-05-16 01:30:01,17
8jnogv,2018-05-16 01:35:01,18
8jnogv,2018-05-16 01:40:01,18
8jnogv,2018-05-16 01:45:01,20
8jnogv,2018-05-16 01:50:02,21
8jnogv,2018-05-16 01:55:02,21
8jnogv,2018-05-16 02:00:01,21
8jnogv,2018-05-16 02:01:01,21
8jnogv,2018-05-16 02:05:01,20
8jnogv,2018-05-16 02:10:01,21
8jnogv,2018-05-16 02:15:01,22
8jnogv,2018-05-16 02:20:02,22
8jnogv,2018-05-16 02:25:01,23
8jnogv,2018-05-16 02:30:01,24
8jnogv,2018-05-16 02:35:01,24
8jnogv,2018-05-16 02:40:01,25
8jnogv,2018-05-16 02:45:01,24
8jnogv,2018-05-16 02:50:01,27
8jnogv,2018-05-16 02:55:01,31
8jnogv,2018-05-16 03:00:02,31
8jnogv,2018-05-16 03:01:02,31
8jnogv,2018-05-16 03:05:02,32
8jnogv,2018-05-16 03:10:01,32
8jnogv,2018-05-16 03:15:02,33
8jnogv,2018-05-16 03:20:01,33
8jnogv,2018-05-16 03:25:01,33
8jnogv,2018-05-16 03:30:01,35
8jnogv,2018-05-16 03:35:01,36
8jnogv,2018-05-16 03:40:01,35
8jnogv,2018-05-16 03:45:01,37
8jnogv,2018-05-16 03:50:02,38
8jnogv,2018-05-16 03:55:01,38
8jnogv,2018-05-16 04:00:02,38
8jnogv,2018-05-16 04:01:01,38
8jnogv,2018-05-16 04:05:01,37
8jo61c,2018-05-16 00:00:01,10
8jo61c,2018-05-16 00:01:01,10
8jo61c,2018-05-16 00:05:01,10
8jo61c,2018-05-16 00:10:01,10
8jo61c,2018-05-16 00:15:01,12
8jo61c,2018-05-16 00:20:02,11
8jo61c,2018-05-16 00:25:01,11
8jo61c,2018-05-16 00:30:02,11
8jo61c,2018-05-16 00:35:01,11
8jo61c,2018-05-16 00:40:02,12
8jo61c,2018-05-16 00:45:01,12
8jo61c,2018-05-16 00:50:01,13
8jo61c,2018-05-16 00:55:01,13
8jo61c,2018-05-16 01:00:01,13
8jo61c,2018-05-16 01:01:01,13
8jo61c,2018-05-16 01:05:01,14
8jo61c,2018-05-16 01:10:01,16
8jo61c,2018-05-16 01:15:01,15
8jo61c,2018-05-16 01:20:01,16
8jo61c,2018-05-16 01:25:01,16
8jo61c,2018-05-16 01:30:01,16
8jo61c,2018-05-16 01:35:01,17
8jo61c,2018-05-16 01:40:01,17
8jo61c,2018-05-16 01:45:01,19
8jo61c,2018-05-16 01:50:02,22
8jo61c,2018-05-16 01:55:02,22
8jo61c,2018-05-16 02:00:01,22
8jo61c,2018-05-16 02:01:01,22
8jo61c,2018-05-16 02:05:01,22
