2018-05-08 22:27:44,1,r/HumansBeingBros,0,2018-05-09 00:15:08,0,5,332,0
2018-05-08 22:27:44,1,r/HumansBeingBros,0,2018-05-09 00:40:44,1,2,85,0
2018-05-08 22:27:44,1,r/HumansBeingBros,0,2018-05-09 01:43:24,2,0,85,0
2018-05-08 22:27:44,1,r/HumansBeingBros,0,2018-05-09 00:43:19,2,1,30,0
2018-05-08 22:27:44,1,r/HumansBeingBros,0,2018-05-09 01:11:13,3,3,22,0
2018-05-08 22:27:44,1,r/HumansBeingBros,0,2018-05-09 01:42:00,4,0,9,0
2018-05-08 22:27:44,1,r/HumansBeingBros,0,2018-05-09 01:22:05,4,1,4,0
2018-05-08 22:27:44,1,r/HumansBeingBros,0,2018-05-09 01:33:40,5,0,2,0
2018-05-08 22:27:44,1,r/HumansBeingBros,0,2018-05-09 02:13:05,1,1,4,0
2018-05-08 22:27:44,1,r/HumansBeingBros,0,2018-05-09 02:55:29,2,0,3,0
2018-05-08 22:27:44,1,r/HumansBeingBros,0,2018-05-09 02:14:08,1,1,3,0
2018-05-08 22:27:44,1,r/HumansBeingBros,0,2018-05-09 02:49:05,1,0,3,0
2018-05-08 22:27:44,1,r/HumansBeingBros,0,2018-05-09 02:18:21,1,0,3,0
2018-05-08 22:27:44,1,r/HumansBeingBros,1,2018-05-08 22:51:26,0,3,602,0
2018-05-08 22:27:44,1,r/HumansBeingBros,1,2018-05-09 00:51:32,1,4,547,0
2018-05-08 22:27:44,1,r/HumansBeingBros,1,2018-05-09 01:22:18,2,2,195,0
2018-05-08 22:27:44,1,r/HumansBeingBros,1,2018-05-09 01:24:14,3,2,38,0
2018-05-08 22:27:44,1,r/HumansBeingBros,1,2018-05-09 01:41:19,4,0,22,0
2018-05-08 22:27:44,1,r/HumansBeingBros,1,2018-05-09 01:31:48,4,1,2,0
2018-05-08 22:27:44,1,r/HumansBeingBros,1,2018-05-09 01:33:54,5,0,2,0
2018-05-08 22:27:44,1,r/HumansBeingBros,1,2018-05-09 01:33:33,2,0,2,0
2018-05-08 22:27:44,1,r/HumansBeingBros,1,2018-05-09 02:00:24,2,0,2,0
2018-05-08 22:27:44,1,r/HumansBeingBros,1,2018-05-08 23:53:33,1,2,72,0
2018-05-08 22:27:44,1,r/HumansBeingBros,1,2018-05-09 00:32:01,2,2,23,0
2018-05-08 22:27:44,1,r/HumansBeingBros,1,2018-05-09 00:37:59,3,0,39,0
2018-05-08 22:27:44,1,r/HumansBeingBros,1,2018-05-09 00:40:13,3,1,15,0
2018-05-08 22:27:44,1,r/HumansBeingBros,1,2018-05-09 00:43:58,4,0,2,0
2018-05-08 22:27:44,1,r/HumansBeingBros,1,2018-05-09 00:24:30,2,1,2,0
2018-05-08 22:27:44,1,r/HumansBeingBros,1,2018-05-09 00:42:03,3,1,6,0
2018-05-08 22:27:44,1,r/HumansBeingBros,1,2018-05-09 00:49:19,4,0,1,0
2018-05-08 22:27:44,1,r/HumansBeingBros,2,2018-05-08 22:42:05,0,10,2791,0
2018-05-08 22:27:44,1,r/HumansBeingBros,2,2018-05-08 22:52:51,1,19,1582,0
2018-05-08 22:27:44,1,r/HumansBeingBros,2,2018-05-08 23:01:48,2,18,1482,0
2018-05-08 22:27:44,1,r/HumansBeingBros,2,2018-05-08 23:31:06,3,20,939,0
2018-05-08 22:27:44,1,r/HumansBeingBros,2,2018-05-08 23:42:01,4,16,705,0
2018-05-08 22:27:44,1,r/HumansBeingBros,2,2018-05-08 23:45:43,5,4,519,0
2018-05-08 22:27:44,1,r/HumansBeingBros,2,2018-05-09 00:13:53,6,6,525,0
2018-05-08 22:27:44,1,r/HumansBeingBros,2,2018-05-09 00:18:27,7,6,236,0
2018-05-08 22:27:44,1,r/HumansBeingBros,2,2018-05-09 00:27:37,8,0,72,0
2018-05-08 22:27:44,1,r/HumansBeingBros,2,2018-05-09 00:34:32,8,0,42,0
2018-05-08 22:27:44,1,r/HumansBeingBros,2,2018-05-09 00:29:33,8,1,8,0
2018-05-08 22:27:44,1,r/HumansBeingBros,2,2018-05-09 00:51:40,9,0,8,0
2018-05-08 22:27:44,1,r/HumansBeingBros,2,2018-05-09 00:29:41,8,0,2,0
2018-05-08 22:27:44,1,r/HumansBeingBros,2,2018-05-09 00:28:50,8,0,1,0
2018-05-08 22:27:44,1,r/HumansBeingBros,2,2018-05-09 01:26:57,8,0,1,0
2018-05-08 22:27:44,1,r/HumansBeingBros,2,2018-05-09 00:56:56,7,0,9,0
2018-05-08 22:27:44,1,r/HumansBeingBros,2,2018-05-09 00:52:05,7,1,2,0
2018-05-08 22:27:44,1,r/HumansBeingBros,2,2018-05-09 01:23:21,8,0,1,0
2018-05-08 22:27:44,1,r/HumansBeingBros,2,2018-05-09 01:01:52,7,0,1,0
2018-05-08 22:27:44,1,r/HumansBeingBros,2,2018-05-09 01:16:39,7,0,1,0
2018-05-08 22:27:44,1,r/HumansBeingBros,2,2018-05-09 00:14:40,6,2,44,0
2018-05-08 22:27:44,1,r/HumansBeingBros,2,2018-05-09 00:22:16,7,1,24,0
2018-05-08 22:27:44,1,r/HumansBeingBros,2,2018-05-09 00:27:39,8,2,22,0
2018-05-08 22:27:44,1,r/HumansBeingBros,2,2018-05-09 00:36:23,9,1,8,0
2018-05-08 22:27:44,1,r/HumansBeingBros,2,2018-05-09 01:09:09,9,0,2,0
2018-05-08 22:27:44,1,r/HumansBeingBros,2,2018-05-09 00:28:58,6,1,29,0
2018-05-08 22:27:44,1,r/HumansBeingBros,2,2018-05-09 00:35:09,7,3,23,0
2018-05-08 22:27:44,1,r/HumansBeingBros,2,2018-05-09 00:37:26,8,2,12,0
2018-05-08 22:27:44,1,r/HumansBeingBros,2,2018-05-09 00:49:56,9,1,2,0
2018-05-08 22:27:44,1,r/HumansBeingBros,2,2018-05-09 01:05:14,9,1,1,0
2018-05-08 22:27:44,1,r/HumansBeingBros,2,2018-05-09 00:40:38,8,1,2,0
2018-05-08 22:27:44,1,r/HumansBeingBros,2,2018-05-09 00:50:30,9,1,3,0
2018-05-08 22:27:44,1,r/HumansBeingBros,2,2018-05-09 00:50:09,8,0,1,0
2018-05-08 22:27:44,1,r/HumansBeingBros,2,2018-05-09 00:17:33,5,2,21,0
2018-05-08 22:27:44,1,r/HumansBeingBros,2,2018-05-09 01:19:20,6,1,4,0
2018-05-08 22:27:44,1,r/HumansBeingBros,2,2018-05-09 01:34:15,7,0,3,0
2018-05-08 22:27:44,1,r/HumansBeingBros,2,2018-05-08 23:54:54,5,1,17,0
2018-05-08 22:27:44,1,r/HumansBeingBros,2,2018-05-09 00:00:14,6,2,19,0
2018-05-08 22:27:44,1,r/HumansBeingBros,2,2018-05-09 00:03:34,7,1,9,0
2018-05-08 22:27:44,1,r/HumansBeingBros,2,2018-05-09 00:12:05,8,1,5,0
2018-05-08 22:27:44,1,r/HumansBeingBros,2,2018-05-09 00:22:51,9,1,3,0
2018-05-08 22:27:44,1,r/HumansBeingBros,2,2018-05-09 00:38:51,7,1,5,0
2018-05-08 22:27:44,1,r/HumansBeingBros,2,2018-05-09 01:04:06,8,1,6,0
2018-05-08 22:27:44,1,r/HumansBeingBros,2,2018-05-09 00:35:04,5,1,16,0
2018-05-08 22:27:44,1,r/HumansBeingBros,2,2018-05-09 00:07:57,5,0,3,0
2018-05-08 22:27:44,1,r/HumansBeingBros,2,2018-05-09 01:12:35,5,0,3,0
