2018-05-07 11:33:01,1,r/HighQualityGifs,0,2018-05-07 12:03:16,0,1,657,0
2018-05-07 11:33:01,1,r/HighQualityGifs,0,2018-05-07 12:11:10,1,3,115,0
2018-05-07 11:33:01,1,r/HighQualityGifs,0,2018-05-07 12:33:34,2,2,49,0
2018-05-07 11:33:01,1,r/HighQualityGifs,0,2018-05-07 12:48:15,3,3,34,0
2018-05-07 11:33:01,1,r/HighQualityGifs,0,2018-05-07 12:50:38,4,1,20,0
2018-05-07 11:33:01,1,r/HighQualityGifs,0,2018-05-07 13:05:04,5,1,14,0
2018-05-07 11:33:01,1,r/HighQualityGifs,0,2018-05-07 13:42:07,6,1,7,0
2018-05-07 11:33:01,1,r/HighQualityGifs,0,2018-05-07 14:24:23,7,0,1,0
2018-05-07 11:33:01,1,r/HighQualityGifs,0,2018-05-07 13:45:48,4,0,3,0
2018-05-07 11:33:01,1,r/HighQualityGifs,0,2018-05-07 14:36:39,4,0,1,0
2018-05-07 11:33:01,1,r/HighQualityGifs,0,2018-05-07 13:45:31,3,0,2,0
2018-05-07 11:33:01,1,r/HighQualityGifs,0,2018-05-07 12:59:10,2,0,8,0
2018-05-07 11:33:01,1,r/HighQualityGifs,0,2018-05-07 13:52:29,2,0,0,0
2018-05-07 11:33:01,1,r/HighQualityGifs,1,2018-05-07 12:42:05,0,2,183,0
2018-05-07 11:33:01,1,r/HighQualityGifs,1,2018-05-07 13:43:15,1,1,39,0
2018-05-07 11:33:01,1,r/HighQualityGifs,1,2018-05-07 13:51:16,2,1,9,0
2018-05-07 11:33:01,1,r/HighQualityGifs,1,2018-05-07 14:10:58,3,0,1,0
2018-05-07 11:33:01,1,r/HighQualityGifs,1,2018-05-07 14:08:48,1,0,7,0
2018-05-07 11:33:01,1,r/HighQualityGifs,2,2018-05-07 12:07:03,0,2,228,0
2018-05-07 11:33:01,1,r/HighQualityGifs,2,2018-05-07 12:12:40,1,2,43,0
2018-05-07 11:33:01,1,r/HighQualityGifs,2,2018-05-07 12:28:39,2,2,51,0
2018-05-07 11:33:01,1,r/HighQualityGifs,2,2018-05-07 13:47:16,3,0,4,0
2018-05-07 11:33:01,1,r/HighQualityGifs,2,2018-05-07 13:29:49,3,2,-1,0
2018-05-07 11:33:01,1,r/HighQualityGifs,2,2018-05-07 13:43:44,4,0,4,0
2018-05-07 11:33:01,1,r/HighQualityGifs,2,2018-05-07 13:52:28,4,1,2,0
2018-05-07 11:33:01,1,r/HighQualityGifs,2,2018-05-07 14:01:38,5,0,3,0
2018-05-07 11:33:01,1,r/HighQualityGifs,2,2018-05-07 13:34:23,2,2,-14,0
2018-05-07 11:33:01,1,r/HighQualityGifs,2,2018-05-07 13:44:05,3,2,4,0
2018-05-07 11:33:01,1,r/HighQualityGifs,2,2018-05-07 13:47:12,4,0,14,0
2018-05-07 11:33:01,1,r/HighQualityGifs,2,2018-05-07 13:47:46,4,0,2,0
2018-05-07 11:33:01,1,r/HighQualityGifs,2,2018-05-07 13:41:21,3,1,3,0
2018-05-07 11:33:01,1,r/HighQualityGifs,2,2018-05-07 14:08:12,4,1,-2,0
2018-05-07 11:33:01,1,r/HighQualityGifs,2,2018-05-07 14:13:20,5,0,1,0
2018-05-07 11:33:01,1,r/HighQualityGifs,2,2018-05-07 13:28:17,1,1,4,0
2018-05-07 11:33:01,1,r/HighQualityGifs,2,2018-05-07 13:49:22,2,0,1,0
2018-05-07 11:33:01,1,r/HighQualityGifs,3,2018-05-07 12:19:07,0,5,70,0
2018-05-07 11:33:01,1,r/HighQualityGifs,3,2018-05-07 13:14:21,1,1,26,0
2018-05-07 11:33:01,1,r/HighQualityGifs,3,2018-05-07 13:54:57,2,0,5,0
2018-05-07 11:33:01,1,r/HighQualityGifs,3,2018-05-07 13:34:27,1,0,3,0
2018-05-07 11:33:01,1,r/HighQualityGifs,3,2018-05-07 13:34:58,1,1,3,0
2018-05-07 11:33:01,1,r/HighQualityGifs,3,2018-05-07 13:37:55,2,0,5,0
2018-05-07 11:33:01,1,r/HighQualityGifs,3,2018-05-07 13:25:19,1,0,1,0
2018-05-07 11:33:01,1,r/HighQualityGifs,3,2018-05-07 14:25:40,1,0,1,0
2018-05-07 11:33:01,1,r/HighQualityGifs,4,2018-05-07 13:11:37,0,1,22,0
2018-05-07 11:33:01,1,r/HighQualityGifs,4,2018-05-07 14:13:02,1,1,1,0
2018-05-07 11:33:01,1,r/HighQualityGifs,4,2018-05-07 14:18:47,2,0,1,0
